"Age","FSindex","FS_Charly","FS_Rosalia","FS_Pikku"
4010,1.03101057469151,0.722445073068273,1.27973185852007,1.09085479248618
4020,1.032310563867,0.718553817350473,1.28559936663007,1.09277850762044
4030,1.03361738628639,0.714342890433616,1.29155269062839,1.09495657779718
4040,1.0350752989397,0.710242919556784,1.29758502034729,1.09739795691504
4050,1.03670114719623,0.706330522894338,1.30368328491717,1.10008963377718
4060,1.03849334813395,0.702609539021258,1.30983930699512,1.10303119838548
4070,1.04045183243629,0.699083855692568,1.31604338641173,1.10622825520458
4080,1.04257764821367,0.695757413169857,1.32228355548522,1.10969197598594
4090,1.04487076406773,0.692637282487048,1.32855186645183,1.11342314326432
4100,1.04732512606058,0.689727210269015,1.3348354562937,1.11741271161902
4110,1.04993895796526,0.687028583409299,1.34112495496614,1.12166333552035
4120,1.05271369035311,0.684545460713992,1.34741012153065,1.12618548881468
4130,1.05564980909371,0.68228208266547,1.35367845505172,1.13098888956393
4140,1.05874261181774,0.680242761100809,1.35992071148595,1.13606436286646
4150,1.06198921739408,0.678431882091074,1.36612397786896,1.14141179222221
4160,1.06538028824265,0.676853908741227,1.3722500521355,1.14703690385121
4170,1.06886603753366,0.675513383904612,1.37822779035516,1.15285693834121
4180,1.07240727186469,0.674415949319769,1.38405533149127,1.15875053478304
4190,1.07600200799097,0.673568104037473,1.38973661723444,1.16470130270101
4200,1.07965048690976,0.672973472081889,1.39527332719782,1.17070466144957
4210,1.08335531310391,0.672635170829745,1.40066858657031,1.17676218191167
4220,1.08711972309191,0.672558167706478,1.40592558391786,1.18287541765139
4230,1.09094116029841,0.672747523630586,1.41104624018698,1.18902971707767
4240,1.09481957265936,0.673208394864313,1.41603406026423,1.19521626284954
4250,1.09875636303416,0.673946034711154,1.42089145701483,1.20143159737649
4260,1.10275492344407,0.674965795049634,1.42562138120886,1.20767759407371
4270,1.10680717165132,0.676244673670829,1.43022692111462,1.21394992016852
4280,1.11090070614969,0.677759381216532,1.43471070888502,1.22023202834752
4290,1.11503553507829,0.679512624536278,1.43907575210257,1.22651822859604
4300,1.119212442527,0.68150482249068,1.44332513205966,1.23280737303065
4310,1.12343269119285,0.683737649846396,1.44746166582598,1.23909875790617
4320,1.12769347175679,0.686213492783077,1.45148815670796,1.24537876577934
4330,1.13199329888397,0.688934788627416,1.45540810999458,1.25163699802991
4340,1.13633191746485,0.691904024198021,1.45922393870148,1.25786778949505
4350,1.14071097080371,0.695123733962817,1.46293932950283,1.26406984894549
4360,1.14513038496854,0.698596498001859,1.46655700428526,1.2702376526185
4370,1.14958626776119,0.702325169767367,1.47007925638264,1.27635437713357
4380,1.15407912655745,0.706314155276007,1.47351067576108,1.28241254863525
4390,1.15860868780025,0.710565700385873,1.47685296156065,1.28840740145422
4400,1.16317519383666,0.715080715294436,1.48011035029074,1.29433451592481
4410,1.16777604096493,0.719861948375545,1.48328552885634,1.30018064566289
4420,1.17240867485178,0.724912176014851,1.48638002052607,1.30593382801442
4430,1.17707320092115,0.730234199012,1.48939978066876,1.31158562308268
4440,1.18176884149134,0.735830838742035,1.49234567204711,1.31713001368489
4450,1.18649528329199,0.741704933071607,1.49522243428232,1.32255848252204
4460,1.19125640081531,0.747859332026232,1.49803282346544,1.32787704695426
4470,1.19607411258114,0.754297517987526,1.50077730714243,1.33314751261347
4480,1.20095785030071,0.761022811302516,1.50346356369125,1.33838717590837
4490,1.20591332436241,0.768037220496406,1.5060924297142,1.34361032287663
4500,1.21102708227872,0.775323980468744,1.50892934429561,1.3488279220718
4510,1.21633001118712,0.782760526040814,1.51217738225415,1.3540521252664
4520,1.22180871833282,0.790300096049541,1.51582890280612,1.3592971561428
4530,1.22745873446029,0.797913095416221,1.51988592022029,1.36457718774434
4540,1.23327171231403,0.805569486048699,1.52434000172922,1.36990564916418
4550,1.23924123598477,0.813238774999496,1.52918865016378,1.37529628279104
4560,1.24536067831205,0.820890003836406,1.53442756374928,1.38076446735047
4570,1.25162114749095,0.82849182904695,1.54004668983472,1.38632492359116
4580,1.25801713322479,0.836012059886994,1.54604834996828,1.39199098981909
4590,1.26453935648875,0.843417879648966,1.55242202540316,1.39777816441412
4600,1.27118156435137,0.850676332364173,1.55916385184461,1.40370450884533
4610,1.2779367273602,0.857753997469629,1.5662690643305,1.40978712028047
4620,1.28479370808218,0.864616958186513,1.57372488983113,1.4160392762289
4630,1.2917461422029,0.871230802330203,1.58153385074434,1.42247377353415
4640,1.29878613360519,0.877560625048963,1.58968328951903,1.42911448624759
4650,1.30590631075169,0.883571033569312,1.59816762210776,1.43598027657799
4660,1.31309840015945,0.889225830358993,1.60698186333254,1.44308750678683
4670,1.32034891666489,0.89448752752366,1.61611033391134,1.45044888855968
4680,1.32765309998183,0.899319256656802,1.62555568277308,1.4580843605156
4690,1.33500267535342,0.903684558331905,1.63530322831419,1.46602023941417
4700,1.34238948350844,0.907545746500942,1.6453453855375,1.47427731848687
4710,1.34980371454277,0.910864727052945,1.65567733099069,1.48286908558468
4720,1.35723051650045,0.91360301870873,1.6662804776438,1.49180805314882
4730,1.36466928422076,0.915721776290345,1.67715757071971,1.50112850565223
4740,1.37221659997111,0.917503076279446,1.6882922293618,1.51085449427209
4750,1.37996471620633,0.919249944043778,1.69967470732973,1.52096949724548
4760,1.38783954182013,0.92095282985799,1.71130086080184,1.53126493480057
4770,1.39582103423486,0.922602575228435,1.72314943139639,1.54171109607975
4780,1.40391390933094,0.924192841159023,1.73522328180596,1.55232560502783
4790,1.41211198271033,0.925716725045445,1.74750488630723,1.56311433677831
4800,1.42040714377433,0.927166302793397,1.75998234421225,1.57407278431734
4810,1.42879346678128,0.928533619412524,1.77265281189435,1.58519396903698
4820,1.43726831110574,0.929810697622413,1.78549286442739,1.59650137126741
4830,1.44579835063311,0.930989546893211,1.79840044848524,1.60800505652089
4840,1.45401488690923,0.932062172895632,1.81027521861151,1.61970726922056
4850,1.46182612870336,0.933020464136907,1.82085739035088,1.63160053162229
4860,1.46924625526723,0.933852390727017,1.83019651328794,1.64368986178673
4870,1.47628995669187,0.934549563887188,1.8383195813856,1.65600072480283
4880,1.48297718631569,0.935108182040704,1.84528287413616,1.66854050277021
4890,1.48931619699599,0.935520426567857,1.85112330097523,1.68130486344487
4900,1.49531505499966,0.935778541770456,1.85588097774445,1.69428564548407
4910,1.50099978796459,0.935874846070728,1.85961384419986,1.70751067362319
4920,1.50638363699121,0.935801743269014,1.862354566252,1.72099460145263
4930,1.51148619816694,0.93555173380643,1.86416503217176,1.73474182852263
4940,1.51631712244855,0.935117425976821,1.86508899735267,1.74874494401617
4950,1.5208895802118,0.934489495496615,1.86517076558891,1.76300847954986
4960,1.52523279570565,0.933657599931625,1.86447531776523,1.7775654694201
4970,1.52936774803085,0.932637140623725,1.86304068118554,1.79242542228329
4980,1.53335662438744,0.931550858798629,1.8609325804376,1.80758643392608
4990,1.53722088790777,0.930420298994427,1.85820070821137,1.82304165651753
5000,1.5409868124516,0.929246898127602,1.8548925672048,1.8388209720224
5010,1.54468481468766,0.928032219672971,1.85107811277238,1.85494411161763
5020,1.5483322496972,0.926777953855325,1.84679992576261,1.87141886947367
5030,1.55195067571426,0.925485917479707,1.8421255150241,1.88824059463898
5040,1.55555599138316,0.924158053399448,1.83710904328,1.90540087747003
5050,1.5590970264423,0.922792309543227,1.83180004364916,1.9226987261345
5060,1.56256566185598,0.921389322136384,1.82627095949202,1.94003670393953
5070,1.56597148888395,0.919955979495221,1.82056778958505,1.95739069757157
5080,1.5693282206635,0.918495952486893,1.81475778890973,1.97473092059387
5090,1.57265646336943,0.917011849513027,1.80889782384046,1.99205971675479
5100,1.57597270521863,0.915506393809715,1.80303832289352,2.00937339895265
5110,1.57929656723436,0.913982420305871,1.79725168003115,2.02665560136607
5120,1.58263579285501,0.912442872196427,1.79158608693831,2.04387841943029
5130,1.58600564318615,0.910890797249653,1.78610681160693,2.06101932070188
5140,1.58942996938261,0.909328479837295,1.78087166456502,2.07808976374553
5150,1.59292045859881,0.907755248431648,1.77593108311901,2.09507504424577
5160,1.59649452518916,0.906175011236405,1.7713551749139,2.11195338941718
5170,1.60016352832895,0.904595809650693,1.76719656250148,2.12869821283467
5180,1.60394006438823,0.903021199125917,1.76349228564799,2.1453067083908
5190,1.60781896286723,0.901454811253432,1.76022788055911,2.16177419678914
5200,1.61178841523552,0.89990034870261,1.75738006072586,2.1780848362781
5210,1.61581391148718,0.898285222592255,1.75494209828741,2.19421441358188
5220,1.61985558874145,0.896534660206486,1.75289127742621,2.21014082859164
5230,1.62391086956149,0.894649237607463,1.75121394582279,2.22586942525422
5240,1.62796883442618,0.892627570099644,1.74989430800873,2.24138462517016
5250,1.63201551359772,0.890468714601025,1.74891088323781,2.25666694295432
5260,1.63604141251287,0.88817612795821,1.74825423712969,2.2716938724507
5270,1.640037842876,0.885752868389688,1.74790415795631,2.28645650228201
5280,1.64399730478465,0.883200116647791,1.74784570130018,2.300946096406
5290,1.64790953167261,0.880519143571372,1.74806343520502,2.31514601624143
5300,1.65176170415275,0.877711302523601,1.74853849935237,2.32903531058228
5310,1.65554318168028,0.874778021681759,1.7492581958355,2.34259332752359
5320,1.65924681883348,0.871720796211775,1.75020494602083,2.35581471426784
5330,1.66286194323558,0.868541180359575,1.75136299614998,2.36868165319718
5340,1.66637315657468,0.865238701925618,1.75271686421694,2.38116390358148
5350,1.66976821369587,0.86181479137654,1.75425050472835,2.39323934498272
5360,1.673041366645,0.858274072494588,1.75594794080981,2.4049020866306
5370,1.67618611738944,0.854618411049517,1.75779389154965,2.41614604956914
5380,1.67919442710905,0.850849543795899,1.75977220392216,2.42696153360909
5390,1.68205806853912,0.84696921526853,1.76186678544138,2.43733820490746
5400,1.68476977493683,0.842979170149952,1.76406409399726,2.44726606066328
5410,1.68732115994252,0.838881145784065,1.76634521122956,2.45673712281394
5420,1.68970454434888,0.834676864853968,1.76869646667397,2.46574030151871
5430,1.69191122245144,0.83036778414155,1.77110156528642,2.47426431792635
5440,1.69394760415769,0.8260014429314,1.7735432005453,2.48229816899636
5450,1.69589905198507,0.821857187718066,1.77600978150922,2.48983018672793
5460,1.69777013425881,0.817983636752536,1.77847978022311,2.49684698580079
5470,1.69955260112834,0.814382410653291,1.7809402997375,2.50333509299424
5480,1.70123713759785,0.811055067484924,1.7833749994384,2.50928134587022
5490,1.70281340688381,0.808003108534303,1.78576478512307,2.51467232699405
5500,1.70427280861038,0.805227984220964,1.78809926688946,2.51949117472072
5510,1.70559711906837,0.802731100116576,1.79033842827761,2.52372182881092
5520,1.7067769763271,0.800513823049228,1.7924690385377,2.52734806739438
5530,1.70780987197678,0.798578038232191,1.79449859257636,2.5303529851218
5540,1.70869106019474,0.796925691790925,1.79642959188233,2.53271789691097
5550,1.70941899226909,0.795557804676903,1.79827572665164,2.53442344547871
5560,1.70998697169606,0.794475412908991,1.80003495451354,2.53545054766565
5570,1.71039167602858,0.793679766266734,1.80171684921923,2.53577841259979
5580,1.71062808174859,0.79317211253749,1.80332824048697,2.5353838922213
5590,1.71068943118973,0.792953703669447,1.80486880592189,2.53424578397785
5600,1.71057320457137,0.793025801848249,1.80635138344519,2.53234242842068
5610,1.71027069774178,0.793389685483678,1.80777219006859,2.52965021767305
5620,1.70977561094715,0.794046848411774,1.8091388907399,2.52614109368979
5630,1.70915820679525,0.79500053851366,1.81045764477021,2.52201643710189
5640,1.70855511793331,0.796252727658868,1.81172557605816,2.51768705008291
5650,1.7079784677698,0.797802694642753,1.81295407237342,2.51317863629322
5660,1.70743141173082,0.799651867189403,1.81413827438359,2.50850409361948
5670,1.70691870499537,0.801801722280683,1.81528364851496,2.50367074419047
5680,1.70637618967262,0.804029323808327,1.81639556546762,2.49870367974191
5690,1.70574039398761,0.806127014950062,1.81746909693594,2.49362507007682
5700,1.70502811410189,0.808119099258789,1.81851363820437,2.48845160484252
5710,1.70424781353059,0.81002971151409,1.81952386302291,2.48318986605478
5720,1.70341232972835,0.811884262553117,1.8205029351708,2.47784979146112
5730,1.70254415422667,0.813708766926258,1.82145519500816,2.47246850074558
5740,1.70165549558564,0.815525764512822,1.82237436465646,2.46706635758763
5750,1.700759137723,0.817356797809006,1.82326738207131,2.46165323328868
5760,1.69986048323855,0.819225300727788,1.82412897218252,2.45622717680533
5770,1.698979683103,0.821154614042517,1.82496008397676,2.45082435128973
5780,1.69813609865421,0.82316800081485,1.82576367215329,2.44547662299451
5790,1.69734144990917,0.825288662418024,1.82653297945913,2.44020270785036
5800,1.69660476363323,0.827539755104687,1.82727212645215,2.43500240934284
5810,1.69593293113222,0.82994440706994,1.82797629665528,2.42987808967145
5820,1.69535461833944,0.832528906035913,1.82864450668249,2.42489044229991
5830,1.69488650281275,0.835318238046755,1.82927788607924,2.42006338431224
5840,1.69454777555914,0.838331461242174,1.82990687435443,2.41540499108081
5850,1.69451779829678,0.841591083391703,1.83105885879829,2.41090345270034
5860,1.69486636796784,0.845120333649926,1.83287316407106,2.40660560618254
5870,1.69560362933857,0.848942523782014,1.8353102854533,2.40255807878039
5880,1.69673212004259,0.853081067396675,1.83833194573262,2.39878334699847
5890,1.69824361705733,0.857559499299833,1.8418963272247,2.39527502464746
5900,1.70012950262501,0.862401494928624,1.84596413287738,2.39202288006902
5910,1.70239614994799,0.867576220726655,1.8504948372625,2.38911739185481
5920,1.70490081939347,0.872766468969019,1.85544765106981,2.38648833814159
5930,1.70748778051399,0.877913414992276,1.86078093812206,2.38376898842762
5940,1.71011732319358,0.883008387871423,1.8664549342571,2.38088864745222
5950,1.71278653258737,0.888046848125626,1.87242656708687,2.37788618254962
5960,1.71549719424622,0.893024123577761,1.87865551363774,2.37481194552316
5970,1.7182380739473,0.897935403042765,1.88510006597344,2.37167875282569
5980,1.72098385666697,0.902775730013812,1.89171439588347,2.36846144410364
5990,1.72370679374614,0.90753999635374,1.89846166620913,2.36511871867555
6000,1.72642579098397,0.912222935999779,1.90529503708759,2.36175939986454
6010,1.7291322250472,0.916821651253346,1.91217427270051,2.35840075118774
6020,1.7318096146323,0.921333159690518,1.91905757500839,2.35503810919799
6030,1.73442460594289,0.925748538023241,1.92589453663198,2.35163074317346
6040,1.73697728272493,0.930059624075474,1.93265243916856,2.34821978493076
6050,1.73947255440559,0.934260221435079,1.93928124635981,2.34487619542188
6060,1.74190145878674,0.938343938989894,1.94574098096613,2.34161945640419
6070,1.74424000911755,0.942304185188135,1.95199104411389,2.33842479805061
6080,1.74644848217428,0.946134162415548,1.95797687159541,2.33523441251187
6090,1.74856160894232,0.949826861505919,1.96367096326857,2.33218700205247
6100,1.75056674884867,0.953375129748682,1.96902136933426,2.32930374746307
6110,1.75244937021529,0.956774946963022,1.97398869839404,2.32658446528882
6120,1.75418120137699,0.960020134194868,1.97853519612708,2.32398827380903
6130,1.75575129269428,0.963097348731703,1.98260431163963,2.3215522177115
6140,1.75717878114012,0.965998403405698,1.98617342675962,2.31936451325504
6150,1.75851129615704,0.968895462875873,1.98919103674412,2.31744738885112
6160,1.75978485395146,0.971955494802188,1.99161908729634,2.31577997975584
6170,1.76096368628187,0.975162190391872,1.99342443734236,2.31430443111139
6180,1.76206611121302,0.978499033004898,1.99454078225776,2.3131585183764
6190,1.76308253262512,0.981949284023412,1.99492606479157,2.31237224906039
6200,1.76400048750813,0.985497033911571,1.99455501133976,2.31194941727305
6210,1.76477277711237,0.989127056146429,1.99341941820522,2.31177185698548
6220,1.76516425658892,0.992820744692201,1.99151979547937,2.3111522295952
6230,1.76514269088651,0.99655774450685,1.98882936327502,2.31004096487765
6240,1.76472355751703,1.00031997583617,1.98536343170188,2.30848726501303
6250,1.76389920005574,1.00408906115297,1.981105198134,2.30650334088025
6260,1.76265362108354,1.00784631423753,1.97604887171614,2.30406567729696
6270,1.7610333092781,1.01157272988848,1.97020128886398,2.30132590908184
6280,1.75904598047954,1.01524897431526,1.96353922457506,2.29834974254828
6290,1.75670387516048,1.01885537626411,1.9560820217601,2.29517422745722
6300,1.75399694398037,1.02237302472518,1.94781834482403,2.29179946239192
6310,1.75093300215544,1.02578225277568,1.9387450264876,2.28827172720303
6320,1.74755107794195,1.02906026515108,1.9288749607195,2.28471800795527
6330,1.74385463371632,1.03218542362431,1.91818972892526,2.28118874859938
6340,1.73985097059547,1.03513625295102,1.90671146431429,2.27770519452109
6350,1.73552760052722,1.03789090951239,1.89443480965475,2.27425708241452
6360,1.73091924974018,1.04042717933974,1.88135922973176,2.27097134014905
6370,1.72604681326514,1.04272247725614,1.86750262704645,2.26791533549283
6380,1.72091954029181,1.04477891563694,1.85285210064836,2.26512760459013
6390,1.71559442988086,1.04673541364288,1.83743104735862,2.26261682864109
6400,1.71009377542619,1.04862374501667,1.82123984650519,2.26041773475672
6410,1.70445839194952,1.05045169646468,1.8042803967482,2.25864308263567
6420,1.69871262991351,1.0522271589968,1.78657387951393,2.2573368512298
6430,1.69286476999777,1.05395861309505,1.76811301311703,2.25652268378124
6440,1.68692513229289,1.05565470481712,1.7489208112384,2.25619988082314
6450,1.68092962970246,1.05732425454172,1.72900243858234,2.25646219598332
6460,1.6749022810067,1.05897626546788,1.7083618526241,2.25736872492811
6470,1.66886484609894,1.06061993185345,1.68702131960118,2.25895328684218
6480,1.66282406396097,1.06226464697922,1.66497869245763,2.26122885244605
6490,1.65679783202418,1.06391937187141,1.64225502161606,2.26421910258505
6500,1.65081384236562,1.06559276600778,1.61885874943992,2.26799001164915
6510,1.64461221069647,1.06729520622051,1.59479538764663,2.27174603822227
6520,1.638396574552,1.06903776134526,1.57108585221566,2.27506611009509
6530,1.63257227546523,1.07083097330141,1.54895829737285,2.27792755572142
6540,1.62713790517642,1.07268562894824,1.5283634888855,2.28036459769554
6550,1.62208309280613,1.07461276586045,1.50924030480737,2.28239620775058
6560,1.61739069781977,1.07662367778444,1.49152472795263,2.28402368772225
6570,1.61304415364686,1.07872991978479,1.47516457524829,2.28523796590749
6580,1.60902415345743,1.08094331309444,1.46009564692539,2.28603350035245
6590,1.60532825784127,1.08327399866543,1.44626344723766,2.28644732762072
6600,1.60194193111956,1.08573262496611,1.43361036426329,2.28648280412927
6610,1.59885034397285,1.08833493567726,1.42207710305834,2.28613899318296
6620,1.59604944932951,1.09112776006687,1.41161125016176,2.2854093377599
6630,1.59353514418107,1.09413830962388,1.40215534504033,2.28431177787899
6640,1.59128817621624,1.09735028464705,1.39365589610922,2.28285834789245
6650,1.58928605288872,1.10074723943705,1.38605932351918,2.28105159570992
6660,1.58750567777444,1.10431259098968,1.37931273876398,2.27889170356965
6670,1.58592465435492,1.10802962838484,1.37336386026583,2.27638047441407
6680,1.58452540538407,1.1118807586058,1.36816259850039,2.27353285904601
6690,1.58328518039924,1.11584685380054,1.36365766201913,2.27035102537805
6700,1.58218260530943,1.11991102534597,1.35979944716053,2.26683734342179
6710,1.58119926400028,1.12405911589662,1.35654260767,2.26299606843421
6720,1.58031402585906,1.12827403548015,1.35383473501776,2.25883330707928
6730,1.57950754075171,1.13253863634811,1.35163316069934,2.25435082520769
6740,1.57875833877844,1.13683572436565,1.34988940055269,2.24954989141697
6750,1.57804690727812,1.14114807023803,1.34855716683536,2.24443548476097
6760,1.57735849769751,1.14545842044751,1.34759921554252,2.23901785710248
6770,1.57666733426254,1.14974950777104,1.34696218253236,2.23329031248422
6780,1.57595534387088,1.15400276367698,1.34661027666225,2.22725299127342
6790,1.57520208522816,1.15819949154711,1.34649789811877,2.22090886601858
6800,1.57439692423718,1.16232483502132,1.34658086718447,2.21428507050574
6810,1.57353232130967,1.16636273169509,1.34683002763198,2.20740420460192
6820,1.57258317993704,1.17029609780951,1.3471897946291,2.20026364737252
6830,1.57153558744051,1.17410788258819,1.34763014905789,2.19286873067544
6840,1.57037379756524,1.17778107127499,1.34810800477859,2.18523231664215
6850,1.56908455215264,1.18128788249964,1.34858679756214,2.17737897639614
6860,1.56768571461341,1.18455806918429,1.3492086806139,2.16929039404205
6870,1.56618831337109,1.18759351116407,1.3500011413209,2.16097028762829
6880,1.56459936126157,1.19040839471179,1.35096304019595,2.15242664887697
6890,1.56292491530067,1.19301793206675,1.35207797571461,2.14367883812065
6900,1.56116486074599,1.19543864474128,1.35332563059163,2.13473030690505
6910,1.55932255388501,1.19768625151802,1.3547136865044,2.12556772363261
6920,1.55739174449365,1.19977685701775,1.35620456135575,2.11619381510746
6930,1.55538220357769,1.20172694653558,1.35779878628179,2.1066208779157
6940,1.55330398959376,1.20355338146157,1.35948153722315,2.09687705009657
6950,1.55114601404559,1.20527339544359,1.361229934853,2.08693471184018
6960,1.54891749414829,1.20690459145369,1.36305480777814,2.07679308321304
6970,1.54661340479127,1.20846586952682,1.36491602622223,2.06645831862475
6980,1.54424761834214,1.20997794684032,1.36681429030947,2.05595061787663
6990,1.54182353200256,1.21145980348811,1.36873624375862,2.04527454876096
7000,1.53933067504373,1.21292890089184,1.37065551691859,2.03440760732075
7010,1.53678005220698,1.21440475389991,1.37258470867486,2.02335069404619
7020,1.53416795966528,1.21590725126951,1.37448137632273,2.0121152514036
7030,1.53151110971645,1.21745666377455,1.37634485406911,2.00073181130569
7040,1.52880174307187,1.21907365463827,1.37816290610078,1.98916866847657
7050,1.52603479204444,1.22077929247378,1.37990479885934,1.97742028480019
7060,1.52322315815069,1.2225950669207,1.38158328354542,1.96549112398593
7070,1.52036753309246,1.22454721618555,1.38315377238613,1.9534016107057
7080,1.51747884110657,1.22666389479741,1.38461262245256,1.94116000606972
7090,1.51459786117452,1.22904044018363,1.38594807904545,1.92880506429448
7100,1.51179730695641,1.23175730169063,1.38712425762869,1.91651036154992
7110,1.50908677761087,1.23480718552587,1.38815220540037,1.90430094190638
7120,1.50646142381371,1.23818290749328,1.38898524279539,1.89221612115245
7130,1.50390750858524,1.24187739276815,1.3896150975939,1.88023003539366
7140,1.50141739446276,1.24588367459919,1.39002950410432,1.86833900468477
7150,1.49897819048086,1.25019489188542,1.39018674982498,1.85655292973219
7160,1.49659986039383,1.25480623303498,1.39009409340176,1.84489925474475
7170,1.49427380963394,1.25971967461243,1.38970264257485,1.83339911171453
7180,1.4919834744983,1.26493248553755,1.38899784248963,1.8220200954677
7190,1.4897238932406,1.27042620283793,1.38797751613301,1.81076796075085
7200,1.48750630691623,1.27619441606182,1.38666483878179,1.79965966590507
7210,1.48535704327437,1.28223077111973,1.38510348883637,1.78873686986701
7220,1.48326099484754,1.28852895782744,1.38327900959963,1.77797501711556
7230,1.48121823975802,1.29508269573853,1.38120667534675,1.7673653481888
7240,1.47923655028465,1.30188571815627,1.37890707847108,1.75691685422661
7250,1.47731791332114,1.30893175420091,1.37636468210686,1.74665730365565
7260,1.47548339282265,1.31622168859286,1.37361254326555,1.73661594660955
7270,1.47371714073103,1.32376232723902,1.37063728742984,1.72675180752422
7280,1.47201943657549,1.33153823033559,1.36744955532981,1.71707052406107
7290,1.47039732860651,1.33953395554041,1.36406915174394,1.70758887853519
7300,1.46885749471087,1.34774280592217,1.36047891052718,1.69835076768326
7310,1.46739991740953,1.35615791169789,1.35670705792136,1.68933478260933
7320,1.46604069221337,1.36485300159083,1.35274231537588,1.68052675967339
7330,1.46494897290609,1.37432041643601,1.3485914565358,1.67193504574645
7340,1.46417766953913,1.38467249388941,1.34427309965855,1.66358741506942
7350,1.46374594160199,1.39594477109085,1.3397702698559,1.65552278385921
7360,1.46366253045688,1.4081897685933,1.33510625460563,1.64769156817173
7370,1.46394621929772,1.42146623325817,1.33027267705864,1.64009974757635
7380,1.46460841086271,1.43578678079705,1.32527352693374,1.63276492485733
7390,1.46568790857469,1.45119792405659,1.32012574055885,1.62574006110862
7400,1.4671934903987,1.46774960163778,1.31481450546027,1.61901636409804
7410,1.4691450661412,1.48549548757858,1.30935834310762,1.61258136773739
7420,1.47156531261227,1.50449333354056,1.30375240462507,1.60645019967118
7430,1.47448728763731,1.52480534764795,1.29799929535383,1.60065721991016
7440,1.47795713079199,1.54649861474234,1.29211378072697,1.59525899690666
7450,1.48198117191235,1.56965248490664,1.28608528397826,1.59020574685216
7460,1.48660176564664,1.59436547094204,1.27992807072499,1.58551175527288
7470,1.49185476096338,1.6207217005786,1.27364131103268,1.58120127127886
7480,1.49778149906787,1.64878880561032,1.26722791951716,1.57732777207613
7490,1.50441885251142,1.67866637732941,1.26070012495454,1.5738900552503
7500,1.51179614254703,1.7104626329782,1.2540536928688,1.5708721017941
7510,1.51996171823848,1.74429533526012,1.24729951799067,1.56829030146465
7520,1.52897102006941,1.78029283077367,1.24044119422203,1.56617903521252
7530,1.53892423512574,1.81859522580517,1.23357130620105,1.564606173371
7540,1.54990520256783,1.85935572124839,1.22684142257295,1.56351846388216
7550,1.56198467807598,1.90275827287631,1.22026242531879,1.56293333603284
7560,NA,NA,1.21384823646113,1.56287703491781
7570,NA,NA,1.20761253881075,1.56340392758688
7580,NA,NA,1.20157025426163,1.56452369774495
7590,NA,NA,1.195734061475,1.56621995358345
7600,NA,NA,1.19012408432595,1.56851285835597
7610,NA,NA,1.18475439582406,1.57143842607977
7620,NA,NA,1.17964442525077,1.57507075848231
7630,NA,NA,1.1748160228322,1.57936405292723
7640,NA,NA,1.17028029228092,1.5843392254113
7650,NA,NA,1.1660695796048,1.59002645182799
7660,NA,NA,1.1621993829251,1.59648111647821
7670,NA,NA,1.15869463429703,1.60366861561935
7680,NA,NA,1.15558537788767,1.61073501663877
7690,NA,NA,1.15288212902056,1.61742250444987
7700,NA,NA,1.15062908100991,1.62376240813099
7710,NA,NA,1.1488445938543,1.62981807103162
7720,NA,NA,1.14755852960442,1.63555305646757
7730,NA,NA,1.14680977590368,1.64098062178034
7740,NA,NA,1.14660964868454,1.64612411657246
7750,NA,NA,1.14701252958386,1.65102554974753
7760,NA,NA,1.14804089353715,1.65570582014027
7770,NA,NA,1.14972862959513,1.66014823307513
7780,NA,NA,1.1521235480919,1.66437186460049
7790,NA,NA,1.15523832933829,1.66840393363261
7800,NA,NA,1.15913581643058,1.67229406020219
7810,NA,NA,1.16384309282854,1.67602364998252
7820,NA,NA,1.16939678143027,1.67960568186909
7830,NA,NA,1.17585303463883,1.68306287757642
7840,NA,NA,1.18322594569316,1.68642887488695
7850,NA,NA,1.1915846736523,1.68972742534596
7860,NA,NA,1.20095817186732,1.6929543173809
7870,NA,NA,1.211273964405,1.69613186920324
7880,NA,NA,1.22249841780348,1.69928630947916
7890,NA,NA,1.23459202745172,1.70245366116541
7900,NA,NA,1.24757180522907,1.70563860201467
7910,NA,NA,1.261415887623,1.70886122615688
7920,NA,NA,1.27610280281216,1.71214799760059
7930,NA,NA,1.29164163734318,1.71552802988634
7940,NA,NA,1.30798712568756,1.71902667411945
7950,NA,NA,1.3251515827381,1.72266338855155
7960,NA,NA,1.34311067964856,1.72646979757233
7970,NA,NA,1.36183567184252,1.73068810342084
7980,NA,NA,1.38133450129154,1.73549698588007
7990,NA,NA,1.4015578828782,1.74093097019599
8000,NA,NA,1.42251295969029,1.74703030382997
8010,NA,NA,1.44417426569124,1.75383530930867
8020,NA,NA,1.466507019733,1.76138210225483
8030,NA,NA,1.48951813409205,1.76970207339999
8040,NA,NA,1.5131566966762,1.77885270629985
8050,NA,NA,1.5374247220712,1.78888181591232
8060,NA,NA,1.56229708924149,1.79983498038889
8070,NA,NA,1.58773496382444,1.81174331402758
8080,NA,NA,1.61374421444647,1.82466758588373
8090,NA,NA,1.64027491781851,1.83867282946443
8100,NA,NA,1.66732430594701,1.853815562076
8110,NA,NA,1.6948688033601,1.8701437135557
8120,NA,NA,1.72286787375889,1.88769268461202
8130,NA,NA,1.75132591012566,1.90655999350749
8140,NA,NA,1.78019628707714,1.92681239769783
8150,NA,NA,1.8094718751767,1.94851342311857
8160,NA,NA,1.8391311687252,1.97170514801505
8170,NA,NA,1.86913419269162,1.99647368818658
