"AGE","LocFit","MEAN(of_boot)","0.05","0.95"
7490,-0.399122635460922,-0.399122635460923,-0.399122635460923,-0.399122635460923
7500,-0.414080104870702,-0.414080104870702,-0.414080104870702,-0.414080104870702
7510,-0.428547884877467,-0.428547884877467,-0.428547884877467,-0.428547884877467
7520,-0.442495217963713,-0.442495217963713,-0.442495217963713,-0.442495217963713
7530,-0.455891346611932,-0.455891346611932,-0.455891346611932,-0.455891346611932
7540,-0.468705513304618,-0.468705513304618,-0.468705513304618,-0.468705513304618
7550,-0.480906960524265,-0.480906960524265,-0.480906960524265,-0.480906960524265
7560,-0.492464930753366,-0.492464930753366,-0.492464930753366,-0.492464930753366
7570,-0.503348666474415,-0.503348666474415,-0.503348666474415,-0.503348666474415
7580,-0.513527410169905,-0.513527410169905,-0.513527410169905,-0.513527410169905
7590,-0.522970404322329,-0.522970404322329,-0.522970404322329,-0.522970404322329
7600,-0.531646891414182,-0.531646891414183,-0.531646891414183,-0.531646891414183
7610,-0.539526113927957,-0.539526113927957,-0.539526113927957,-0.539526113927957
7620,-0.546577314346148,-0.546577314346148,-0.546577314346148,-0.546577314346148
7630,-0.552769735151247,-0.552769735151247,-0.552769735151247,-0.552769735151247
7640,-0.558072618825749,-0.558072618825749,-0.558072618825749,-0.558072618825749
7650,-0.562455207852147,-0.562455207852147,-0.562455207852147,-0.562455207852147
7660,-0.565886744712935,-0.565886744712935,-0.565886744712935,-0.565886744712935
7670,-0.568454141461971,-0.568454141461971,-0.568454141461971,-0.568454141461971
7680,-0.571842309706807,-0.571842309706807,-0.571842309706807,-0.571842309706807
7690,-0.576567509343274,-0.576567509343274,-0.576567509343274,-0.576567509343274
7700,-0.582574555230301,-0.582574555230301,-0.582574555230301,-0.582574555230301
7710,-0.58980826222682,-0.58980826222682,-0.58980826222682,-0.58980826222682
7720,-0.59821344519176,-0.59821344519176,-0.59821344519176,-0.59821344519176
7730,-0.607734918984051,-0.607734918984051,-0.607734918984051,-0.607734918984051
7740,-0.618317498462622,-0.618317498462622,-0.618317498462622,-0.618317498462622
7750,-0.629905998486405,-0.629905998486405,-0.629905998486405,-0.629905998486405
7760,-0.642445233914329,-0.642445233914329,-0.642445233914329,-0.642445233914329
7770,-0.655880019605324,-0.655880019605324,-0.655880019605324,-0.655880019605324
7780,-0.670155170418321,-0.670155170418321,-0.670155170418321,-0.670155170418321
7790,-0.685215501212248,-0.685215501212249,-0.685215501212249,-0.685215501212249
7800,-0.701005826846037,-0.701005826846037,-0.701005826846037,-0.701005826846037
7810,-0.717470962178618,-0.717470962178618,-0.717470962178618,-0.717470962178618
7820,-0.734555722068919,-0.734555722068919,-0.734555722068919,-0.734555722068919
7830,-0.752204921375872,-0.752204921375872,-0.752204921375872,-0.752204921375872
7840,-0.770363374958406,-0.770363374958407,-0.770363374958407,-0.770363374958407
7850,-0.788975897675452,-0.788975897675452,-0.788975897675452,-0.788975897675452
7860,-0.80798730438594,-0.80798730438594,-0.80798730438594,-0.80798730438594
7870,-0.827342409948799,-0.827342409948799,-0.827342409948799,-0.827342409948799
7880,-0.846986029222959,-0.846986029222959,-0.846986029222959,-0.846986029222959
7890,-0.866862977067351,-0.866862977067352,-0.866862977067352,-0.866862977067352
7900,-0.886918068340905,-0.886918068340905,-0.886918068340905,-0.886918068340905
7910,-0.907096117902551,-0.907096117902551,-0.907096117902551,-0.907096117902551
7920,-0.927341940611218,-0.927341940611218,-0.927341940611218,-0.927341940611218
7930,-0.947600351325837,-0.947600351325837,-0.947600351325837,-0.947600351325837
7940,-0.967816164905338,-0.967816164905339,-0.967816164905339,-0.967816164905339
7950,-0.987934196208651,-0.987934196208651,-0.987934196208651,-0.987934196208651
7960,-1.00789664161433,-1.00789664161433,-1.00789664161433,-1.00789664161433
7970,-1.02730173232,-1.02730173232,-1.02730173232,-1.02730173232
7980,-1.04585810792497,-1.04585810792497,-1.04585810792497,-1.04585810792497
7990,-1.06352043962235,-1.06352043962235,-1.06352043962235,-1.06352043962235
8000,-1.08024339860526,-1.08024339860526,-1.08024339860526,-1.08024339860526
8010,-1.09598165606682,-1.09598165606682,-1.09598165606682,-1.09598165606682
8020,-1.11068988320015,-1.11068988320015,-1.11068988320015,-1.11068988320015
8030,-1.12432275119836,-1.12432275119836,-1.12432275119836,-1.12432275119836
8040,-1.13683493125458,-1.13683493125458,-1.13683493125458,-1.13683493125458
8050,-1.14818109456192,-1.14818109456192,-1.14818109456192,-1.14818109456192
8060,-1.1583159123135,-1.1583159123135,-1.1583159123135,-1.1583159123135
8070,-1.16719405570244,-1.16719405570244,-1.16719405570244,-1.16719405570244
8080,-1.17477019592186,-1.17477019592186,-1.17477019592186,-1.17477019592186
8090,-1.18099900416488,-1.18099900416488,-1.18099900416488,-1.18099900416488
8100,-1.18583515162461,-1.18583515162461,-1.18583515162461,-1.18583515162461
8110,-1.18923330949417,-1.18923330949417,-1.18923330949417,-1.18923330949417
8120,-1.19114814896668,-1.19114814896668,-1.19114814896668,-1.19114814896668
8130,-1.19153434123527,-1.19153434123527,-1.19153434123527,-1.19153434123527
8140,-1.19034655749304,-1.19034655749304,-1.19034655749304,-1.19034655749304
8150,-1.18753946893311,-1.18753946893311,-1.18753946893311,-1.18753946893311
8160,-1.18306774674861,-1.18306774674861,-1.18306774674861,-1.18306774674861
8170,-1.17688606213266,-1.17688606213266,-1.17688606213266,-1.17688606213266
8180,-1.16894908627836,-1.16894908627836,-1.16894908627836,-1.16894908627836
8190,-1.15921149037885,-1.15921149037885,-1.15921149037885,-1.15921149037885
8200,-1.14762794562723,-1.14762794562723,-1.14762794562723,-1.14762794562723
8210,-1.13415312321663,-1.13415312321663,-1.13415312321663,-1.13415312321663
8220,-1.11874169434016,-1.11874169434016,-1.11874169434016,-1.11874169434016
8230,-1.10134833019095,-1.10134833019095,-1.10134833019095,-1.10134833019095
8240,-1.08192770196211,-1.08192770196211,-1.08192770196211,-1.08192770196211
8250,-1.06043448084675,-1.06043448084675,-1.06043448084675,-1.06043448084675
8260,-1.03777418288139,-1.03777418288139,-1.03777418288139,-1.03777418288139
8270,-1.01545256828415,-1.01545256828415,-1.01545256828415,-1.01545256828415
8280,-0.993507545343056,-0.993507545343056,-0.993507545343056,-0.993507545343056
8290,-0.971957784012738,-0.971957784012738,-0.971957784012738,-0.971957784012738
8300,-0.950821954247843,-0.950821954247843,-0.950821954247843,-0.950821954247843
8310,-0.930118726003015,-0.930118726003015,-0.930118726003015,-0.930118726003015
8320,-0.909866769232898,-0.909866769232899,-0.909866769232899,-0.909866769232899
8330,-0.890084753892136,-0.890084753892136,-0.890084753892136,-0.890084753892136
8340,-0.870791349935373,-0.870791349935374,-0.870791349935374,-0.870791349935374
8350,-0.852005227317253,-0.852005227317253,-0.852005227317253,-0.852005227317253
8360,-0.833745055992419,-0.833745055992419,-0.833745055992419,-0.833745055992419
8370,-0.816029505915515,-0.816029505915515,-0.816029505915515,-0.816029505915515
8380,-0.798877247041185,-0.798877247041186,-0.798877247041186,-0.798877247041186
8390,-0.782306949324074,-0.782306949324074,-0.782306949324074,-0.782306949324074
8400,-0.766337282718824,-0.766337282718824,-0.766337282718824,-0.766337282718824
8410,-0.750986917180079,-0.750986917180079,-0.750986917180079,-0.750986917180079
8420,-0.736274522662484,-0.736274522662484,-0.736274522662484,-0.736274522662484
8430,-0.722218769120682,-0.722218769120682,-0.722218769120682,-0.722218769120682
8440,-0.708838326509317,-0.708838326509317,-0.708838326509317,-0.708838326509317
8450,-0.696151864783032,-0.696151864783033,-0.696151864783033,-0.696151864783033
8460,-0.684178053896473,-0.684178053896473,-0.684178053896473,-0.684178053896473
8470,-0.672935563804282,-0.672935563804282,-0.672935563804282,-0.672935563804282
8480,-0.662443064461104,-0.662443064461104,-0.662443064461104,-0.662443064461104
8490,-0.652719225821581,-0.652719225821581,-0.652719225821581,-0.652719225821581
8500,-0.643782717840359,-0.643782717840359,-0.643782717840359,-0.643782717840359
8510,-0.635652210472081,-0.635652210472081,-0.635652210472081,-0.635652210472081
8520,-0.62834637367139,-0.62834637367139,-0.62834637367139,-0.62834637367139
8530,-0.62188387739293,-0.62188387739293,-0.62188387739293,-0.62188387739293
8540,-0.616283391591346,-0.616283391591346,-0.616283391591346,-0.616283391591346
8550,-0.611631502906553,-0.611631502906553,-0.611631502906553,-0.611631502906553
8560,-0.608164179450745,-0.608164179450745,-0.608164179450745,-0.608164179450745
8570,-0.605893950156297,-0.605893950156297,-0.605893950156297,-0.605893950156297
8580,-0.604814211482322,-0.604814211482322,-0.604814211482322,-0.604814211482322
8590,-0.604918359887935,-0.604918359887935,-0.604918359887935,-0.604918359887935
8600,-0.60619979183225,-0.60619979183225,-0.60619979183225,-0.60619979183225
8610,-0.608651903774382,-0.608651903774382,-0.608651903774382,-0.608651903774382
8620,-0.612268092173444,-0.612268092173444,-0.612268092173444,-0.612268092173444
8630,-0.617041753488551,-0.617041753488551,-0.617041753488551,-0.617041753488551
8640,-0.622966284178817,-0.622966284178817,-0.622966284178817,-0.622966284178817
8650,-0.630035080703357,-0.630035080703357,-0.630035080703357,-0.630035080703357
8660,-0.638241539521285,-0.638241539521285,-0.638241539521285,-0.638241539521285
8670,-0.647579057091715,-0.647579057091715,-0.647579057091715,-0.647579057091715
8680,-0.658041029873761,-0.658041029873761,-0.658041029873761,-0.658041029873761
8690,-0.669620854326538,-0.669620854326538,-0.669620854326538,-0.669620854326538
8700,-0.682311926909159,-0.682311926909159,-0.682311926909159,-0.682311926909159
8710,-0.69610764408074,-0.69610764408074,-0.69610764408074,-0.69610764408074
8720,-0.711001402300394,-0.711001402300394,-0.711001402300394,-0.711001402300394
8730,-0.726986598027236,-0.726986598027236,-0.726986598027236,-0.726986598027236
8740,-0.74405662772038,-0.74405662772038,-0.74405662772038,-0.74405662772038
8750,-0.76220488783894,-0.76220488783894,-0.76220488783894,-0.76220488783894
8760,-0.781424774842031,-0.78142477484203,-0.78142477484203,-0.78142477484203
8770,-0.801709685188766,-0.801709685188766,-0.801709685188766,-0.801709685188766
8780,-0.82305301533826,-0.82305301533826,-0.82305301533826,-0.82305301533826
8790,-0.845448161749628,-0.845448161749628,-0.845448161749628,-0.845448161749628
8800,-0.868888520881984,-0.868888520881984,-0.868888520881984,-0.868888520881984
8810,-0.893367489194441,-0.893367489194441,-0.893367489194441,-0.893367489194441
8820,-0.918878463146115,-0.918878463146115,-0.918878463146115,-0.918878463146115
8830,-0.945414839196119,-0.945414839196119,-0.945414839196119,-0.945414839196119
8840,-0.972860509837148,-0.972860509837148,-0.972860509837148,-0.972860509837148
8850,-1.0003380609548,-1.0003380609548,-1.0003380609548,-1.0003380609548
8860,-1.02761276602992,-1.02761276602992,-1.02761276602992,-1.02761276602992
8870,-1.05462829289619,-1.05462829289619,-1.05462829289619,-1.05462829289619
8880,-1.08132830938726,-1.08132830938726,-1.08132830938726,-1.08132830938726
8890,-1.10765648333683,-1.10765648333683,-1.10765648333683,-1.10765648333683
8900,-1.13355648257856,-1.13355648257856,-1.13355648257856,-1.13355648257856
8910,-1.15897197494613,-1.15897197494613,-1.15897197494613,-1.15897197494613
8920,-1.18384662827321,-1.18384662827321,-1.18384662827321,-1.18384662827321
8930,-1.20812411039347,-1.20812411039347,-1.20812411039347,-1.20812411039347
8940,-1.2317480891406,-1.2317480891406,-1.2317480891406,-1.2317480891406
8950,-1.25466223234826,-1.25466223234826,-1.25466223234826,-1.25466223234826
8960,-1.27681020785012,-1.27681020785012,-1.27681020785012,-1.27681020785012
8970,-1.29813568347988,-1.29813568347988,-1.29813568347988,-1.29813568347988
8980,-1.31858232707119,-1.31858232707119,-1.31858232707119,-1.31858232707119
8990,-1.33809380645773,-1.33809380645773,-1.33809380645773,-1.33809380645773
9000,-1.35661378947317,-1.35661378947317,-1.35661378947317,-1.35661378947317
9010,-1.3740859439512,-1.3740859439512,-1.3740859439512,-1.3740859439512
9020,-1.39045393772548,-1.39045393772548,-1.39045393772548,-1.39045393772548
9030,-1.40566143862969,-1.40566143862969,-1.40566143862969,-1.40566143862969
9040,-1.4196521144975,-1.4196521144975,-1.4196521144975,-1.4196521144975
9050,-1.43236963316259,-1.43236963316259,-1.43236963316259,-1.43236963316259
9060,-1.44375766245863,-1.44375766245863,-1.44375766245863,-1.44375766245863
9070,-1.4537598702193,-1.4537598702193,-1.4537598702193,-1.4537598702193
9080,-1.46231992427826,-1.46231992427826,-1.46231992427826,-1.46231992427826
9090,-1.4693814924692,-1.4693814924692,-1.4693814924692,-1.4693814924692
9100,-1.47488824262579,-1.47488824262579,-1.47488824262579,-1.47488824262579
9110,-1.4787838425817,-1.4787838425817,-1.4787838425817,-1.4787838425817
9120,-1.48101196017061,-1.48101196017061,-1.48101196017061,-1.48101196017061
9130,-1.48155863741595,-1.48155863741595,-1.48155863741595,-1.48155863741595
9140,-1.48156970243314,-1.48156970243314,-1.48156970243314,-1.48156970243314
9150,-1.48157994058952,-1.48157994058952,-1.48157994058952,-1.48157994058952
9160,-1.48158938378773,-1.48158938378773,-1.48158938378773,-1.48158938378773
9170,-1.48159806393041,-1.48159806393041,-1.48159806393041,-1.48159806393041
9180,-1.48160601292018,-1.48160601292018,-1.48160601292018,-1.48160601292018
9190,-1.4816132626597,-1.4816132626597,-1.4816132626597,-1.4816132626597
9200,-1.48161984505158,-1.48161984505158,-1.48161984505158,-1.48161984505158
9210,-1.48162579199846,-1.48162579199846,-1.48162579199846,-1.48162579199846
9220,-1.48163113540298,-1.48163113540298,-1.48163113540298,-1.48163113540298
9230,-1.48163590716778,-1.48163590716778,-1.48163590716778,-1.48163590716778
9240,-1.48164013919549,-1.48164013919549,-1.48164013919549,-1.48164013919549
9250,-1.48164386338874,-1.48164386338874,-1.48164386338874,-1.48164386338874
9260,-1.48164711165017,-1.48164711165017,-1.48164711165017,-1.48164711165017
9270,-1.48164991588241,-1.48164991588241,-1.48164991588241,-1.48164991588241
9280,-1.4816523079881,-1.4816523079881,-1.4816523079881,-1.4816523079881
9290,-1.48165431986987,-1.48165431986987,-1.48165431986987,-1.48165431986987
9300,-1.48165598343036,-1.48165598343036,-1.48165598343036,-1.48165598343036
9310,-1.4816573305722,-1.4816573305722,-1.4816573305722,-1.4816573305722
9320,-1.48165839319803,-1.48165839319803,-1.48165839319803,-1.48165839319803
9330,-1.48165920321048,-1.48165920321048,-1.48165920321048,-1.48165920321048
9340,-1.48165979251219,-1.48165979251219,-1.48165979251219,-1.48165979251219
9350,-1.48166019300579,-1.48166019300579,-1.48166019300579,-1.48166019300579
9360,-1.48166043659392,-1.48166043659392,-1.48166043659392,-1.48166043659392
9370,-1.48166055517921,-1.48166055517921,-1.48166055517921,-1.48166055517921
9380,-1.4816605806643,-1.4816605806643,-1.4816605806643,-1.4816605806643
9390,-1.48166054495182,-1.48166054495182,-1.48166054495182,-1.48166054495182
9400,-1.4816604799444,-1.4816604799444,-1.4816604799444,-1.4816604799444
9410,-1.48166041754468,-1.48166041754468,-1.48166041754468,-1.48166041754468
9420,-1.4816603896553,-1.4816603896553,-1.4816603896553,-1.4816603896553
9430,-1.4816603896553,-1.4816603896553,-1.4816603896553,-1.4816603896553
9440,-1.4816603896553,-1.4816603896553,-1.4816603896553,-1.4816603896553
9450,-1.4816603896553,-1.4816603896553,-1.4816603896553,-1.4816603896553
9460,-1.4816603896553,-1.4816603896553,-1.4816603896553,-1.4816603896553
9470,-1.4816603896553,-1.4816603896553,-1.4816603896553,-1.4816603896553
9480,-1.4816603896553,-1.4816603896553,-1.4816603896553,-1.4816603896553
