Depth;Age;Pinus;Picea;Betula;Alnus;Juniperus;Acer;Ulmus;Quercus;Empetrum Nigrum;Vaccinium;Salix;Ericaceae;Corylus;Fraxinus;Tilia;Calluna;Poaceae;Moneses;Thalictrum;Viola Polustris;Philipendula;Artemisia;Urtica;Humulus;Asteraceae;Chenopodiaceae;Rumex Acetosa;Apiaceae;Trifolium;Plantago major media;Rosaceae;Ranunculus acris;Gallium;Saxifraga;Epilobium;Cyperaceae;Lycopodium annotinum;Sphagnum;Driopteris;Typha;Potamogen;Nymphar;Isoetes;Charcoal;Fungi hyphae;Pinus + Fungi;FeS2;Ustilagum;Meliola;Glomus;Helicoon Ellipticum;Cercophora;Neurospora;;Betula pollen Coroded;POLLEN SUM;Sedimentation rate;Lycopodium count;Lycopodium tab added;Lycopodium per tablet;Lyc batch No.;Sample vol. ml
87.5;5732;4835.264448;0;2330.247927;131.0764459;14.56404954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.56404954;58.25619817;14.56404954;0;0;0;0;1660.301648;2606.964868;0;14.56404954;0;0;0;0;0;0;0;0;7311.152871;;;;;;
88;5767;3136.446306;0;1707.96581;227.7287747;10.35130794;0;0;0;0;0;20.70261588;20.70261588;0;0;0;0;10.35130794;0;0;10.35130794;0;0;0;20.70261588;0;0;0;0;0;0;0;0;0;10.35130794;0;31.05392382;0;41.40523176;0;0;0;0;0;817.7533273;1604.452731;0;0;0;0;0;0;0;0;0;0;5206.707894;;;;;;
88.5;5803;3865.91492;0;2059.412621;84.30344063;0;0;12.04334866;0;0;0;0;0;0;0;0;0;12.04334866;0;0;12.04334866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.04334866;24.08669732;12.04334866;36.13004598;0;0;0;0;1156.161471;2240.062851;0;0;0;0;0;0;0;0;0;0;6057.804376;;;;;;
89;5838;3351.305887;11.2838582;2110.081484;146.6901567;0;0;0;0;0;0;0;22.56771641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.2838582;0;56.41929102;0;0;0;0;0;1004.26338;1918.255895;0;0;0;0;0;0;0;0;0;0;5653.212961;;;;;;
90;5912;4035.859951;0;2713.767898;153.084343;0;0;0;13.91675845;0;0;0;27.83351691;0;0;0;0;13.91675845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.83351691;0;13.91675845;13.91675845;0;0;0;0;1530.84343;2463.266246;0;0;0;0;0;0;0;0;0;0;6986.212743;;;;;;
91;5986.5;2652.447114;0;1912.011347;93.72604643;9.372604643;0;9.372604643;0;0;0;0;9.372604643;0;0;0;0;9.372604643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.372604643;0;28.11781393;18.74520929;0;0;0;0;956.0056736;1621.460603;0;0;0;0;0;0;0;0;0;0;4705.047531;;;;;;
91.5;6026;3214.803392;0;1920.531897;125.2520802;0;0;10.43767335;0;0;0;0;10.43767335;0;0;0;0;0;0;0;0;0;10.43767335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.43767335;20.8753467;0;0;0;0;1169.019415;1878.781203;0;0;0;0;0;0;0;0;0;0;5291.90039;;;;;;
92;6065.5;2636.138782;0;1837.03051;174.5178984;9.18515255;0;0;0;0;0;0;9.18515255;0;0;0;0;9.18515255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.18515255;27.55545765;9.18515255;27.55545765;0;0;0;0;918.515255;1506.365018;0;0;0;0;0;0;0;0;0;0;4684.4278;;;;;;
92.5;6105.5;3214.803392;0;1920.531897;114.8144069;10.43767335;0;0;0;0;0;0;10.43767335;10.43767335;0;0;0;10.43767335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.43767335;20.8753467;20.8753467;0;0;0;0;1169.019415;1899.65655;0;0;0;0;0;0;0;0;0;0;5291.90039;;;;;;
93;6142.5;1900.37639;0;1108.552894;114.0225834;6.334587965;0;0;6.334587965;0;0;0;12.66917593;0;0;0;0;6.334587965;0;0;0;0;0;0;0;0;6.334587965;0;0;0;0;0;0;0;6.334587965;0;0;6.334587965;0;0;0;0;0;0;348.4023381;937.5190189;0;0;0;0;0;0;0;0;0;0;3167.293983;;;;;;
93.5;6179;3698.232474;0;2272.116683;157.1144515;0;0;0;0;0;0;0;12.08572704;0;0;0;0;12.08572704;0;0;12.08572704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.08572704;12.08572704;0;0;0;0;0;1498.630153;2235.859502;0;0;0;0;0;0;0;0;0;0;6163.72079;;;;;;
94;6215;2342.992303;7.784027585;1299.932607;194.6006896;15.56805517;0;0;0;0;0;0;7.784027585;7.784027585;0;0;0;7.784027585;0;0;0;0;7.784027585;0;0;0;0;0;0;0;0;0;0;0;0;0;15.56805517;7.784027585;23.35208275;7.784027585;0;0;0;0;638.2902619;1292.148579;0;0;0;0;0;0;0;0;0;0;3907.581847;;;;;;
94.5;6252.5;2196.449523;0;1071.601131;73.21498409;0;0;0;0;0;0;0;13.31181529;6.655907645;0;0;0;6.655907645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.31181529;0;13.31181529;19.96772293;0;0;0;0;412.666274;1058.289316;0;0;0;0;0;0;0;0;0;0;3381.201084;;;;;;
95;6288.5;2560.945075;0;1198.740248;93.40833102;15.56805517;0;0;0;0;0;0;15.56805517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.784027585;0;23.35208275;7.784027585;0;0;0;0;638.2902619;1261.012469;0;0;0;0;0;0;0;0;0;0;3892.013792;;;;;;
95.5;6326.5;5912.941954;0;3482.703675;191.3573448;38.27146896;0;0;0;0;0;0;0;0;0;0;0;19.13573448;0;0;0;0;19.13573448;0;0;0;0;19.13573448;0;0;0;0;0;0;0;0;0;0;38.27146896;19.13573448;0;0;0;0;2908.631641;3769.739692;0;0;0;0;0;0;0;0;0;0;9682.681646;;;;;;
96;6363;2616.376787;9.277931869;1744.251191;194.8365692;9.277931869;0;0;0;0;0;0;27.83379561;0;0;0;0;27.83379561;0;0;0;0;0;0;9.277931869;0;0;0;0;0;0;0;0;0;0;0;18.55586374;0;18.55586374;37.11172747;0;0;0;0;937.0711187;1716.417396;0;0;0;0;0;0;0;0;0;0;4657.521798;;;;;;
96.5;6398;2359.634017;0;1425.282292;174.201169;15.83646991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.918234957;0;0;7.918234957;0;39.59117478;23.75470487;0;0;0;0;665.1317364;1385.691117;0;0;0;0;0;0;0;0;0;0;3990.790418;;;;;;
97;6433;2566.439683;9.005051519;1719.96484;153.0858758;18.01010304;0;0;0;0;0;0;9.005051519;0;0;0;0;9.005051519;0;0;0;9.005051519;9.005051519;0;0;0;0;0;0;0;0;0;0;0;0;0;18.01010304;9.005051519;27.01515456;18.01010304;0;0;0;0;882.4950489;1710.959789;0;0;0;0;0;0;0;0;0;0;4520.535863;;;;;;
97.5;6468;2534.421722;0;1632.916009;161.5906467;17.00954176;0;0;0;0;0;0;8.504770879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.504770879;0;25.51431264;8.504770879;0;0;0;0;782.4389209;1530.858758;0;0;0;0;0;0;0;0;0;0;4362.947461;;;;;;
98;6503.5;3774.720226;0;2252.249735;239.0656143;0;0;0;0;0;0;0;25.16480151;0;0;0;0;12.58240075;0;0;0;12.58240075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50.32960301;12.58240075;0;0;0;0;1597.964896;2390.656143;0;0;0;0;0;0;0;0;0;0;6316.365178;;;;;;
98.5;6541;2999.233486;0;1527.734557;159.3342789;0;0;0;0;0;0;0;9.372604643;0;0;0;0;9.372604643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.372604643;9.372604643;56.23562786;18.74520929;0;0;0;0;956.0056736;1696.44144;0;0;0;0;0;0;0;0;0;0;4714.420135;;;;;;
99;6578;3315.101035;10.55764661;1657.550518;200.5952856;21.11529322;0;0;0;0;0;0;21.11529322;0;0;0;0;42.23058644;0;0;0;0;0;0;10.55764661;0;0;0;0;0;0;0;0;0;0;0;21.11529322;0;31.67293983;10.55764661;0;0;0;0;1193.014067;1974.279916;0;0;0;0;0;0;0;0;0;0;5299.938598;;;;;;
99.5;6615;3603.406;11.7758366;2143.202262;164.8617124;11.7758366;0;0;0;0;0;0;11.7758366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.7758366;0;35.32750981;11.7758366;0;0;0;0;1436.652065;2131.426425;0;0;0;0;0;0;0;0;0;0;5958.573321;;;;;;
100;6649;4273.092708;0;2116.578631;212.9890446;0;0;0;0;0;0;0;13.31181529;0;0;0;0;26.62363058;0;0;0;0;0;0;0;0;0;13.31181529;0;0;0;0;0;0;0;0;13.31181529;39.93544587;39.93544587;53.24726116;0;0;0;0;1743.847803;2342.879491;0;13.31181529;0;0;0;0;0;0;0;0;6669.21946;;;;;;
100.5;6684;3389.004561;0;1879.261096;126.6917593;0;0;0;0;0;0;0;0;0;0;0;0;10.55764661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.55764661;0;21.11529322;21.11529322;0;0;0;10.55764661;1193.014067;1953.164623;0;0;0;0;0;0;0;0;0;0;5416.07271;;;;;;
101;6723.5;2718.805155;0;1662.512612;156.1475933;18.3703051;0;0;0;0;0;0;27.55545765;0;0;0;0;9.18515255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.3703051;0;18.3703051;18.3703051;0;0;0;0;918.515255;1634.957154;0;0;0;0;0;0;0;9.18515255;0;0;4610.94658;;;;;;
101.5;6759.5;3342.968312;0;1890.43256;138.8453292;10.68040994;0;0;0;0;0;0;10.68040994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.68040994;0;32.04122983;0;0;0;0;0;1217.566733;1933.154199;0;0;0;0;0;0;0;0;0;0;5404.28743;;;;;;
102;6795;2772.876241;0;1421.099074;199.3004799;8.665238255;0;17.33047651;0;0;0;0;0;0;0;0;0;17.33047651;0;0;8.665238255;0;8.665238255;0;0;0;8.665238255;0;0;0;0;0;0;0;0;0;25.99571476;0;17.33047651;0;0;0;0;0;814.5323959;1516.416695;0;0;0;0;0;0;0;0;0;0;4488.593416;;;;;;
102.5;6829;2253.232735;0;1270.134376;86.11080515;0;0;7.17590043;0;0;0;0;0;0;0;0;0;7.17590043;0;0;0;0;0;0;7.17590043;7.17590043;0;0;0;0;0;0;0;0;0;0;7.17590043;0;14.35180086;7.17590043;0;0;0;0;516.6648309;1277.310276;0;0;0;0;0;0;0;0;0;0;3645.357418;;;;;;
103;6867;2265.670962;0;1416.044351;122.4687007;7.654293792;0;0;0;0;0;0;0;0;0;0;0;15.30858758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.654293792;7.654293792;0;0;0;0;612.3435033;1285.921357;0;0;0;0;0;0;0;0;0;0;3827.146896;;;;;;
103.5;6902.5;2329.354687;0;1396.143188;73.4812204;0;0;0;0;0;0;0;0;0;0;0;0;7.34812204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.04436612;7.34812204;0;0;0;0;551.109153;1315.313845;0;0;0;0;0;0;0;0;0;0;3806.327217;;;;;;
104;6939;2326.905313;0;1301.229945;145.431582;22.96288137;0;7.654293792;0;0;0;0;0;0;0;0;0;15.30858758;0;0;0;7.654293792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.96288137;0;0;0;0;0;612.3435033;1377.772882;0;0;0;0;0;0;0;0;0;0;3827.146896;;;;;;
104.5;6976.5;2430.898132;0;1385.691117;134.6099943;7.918234957;0;0;0;0;0;0;0;0;0;0;0;7.918234957;0;0;0;0;0;0;0;0;7.918234957;7.918234957;0;0;0;0;0;7.918234957;0;0;0;0;23.75470487;15.83646991;0;0;0;0;665.1317364;1417.364057;0;0;0;0;0;0;0;0;0;0;3990.790418;;;;;;
105;7013.5;1693.352146;0;759.4427807;87.23329237;10.26274028;0;0;0;0;0;0;5.13137014;0;0;0;0;10.26274028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.13137014;0;5.13137014;10.26274028;0;0;0;0;107.7587729;241.1743966;0;0;0;0;0;0;0;0;0;0;2570.81644;;;;;;
105.5;7049;3042.581782;0;1703.080369;124.3822741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.567867239;0;0;9.567867239;0;0;0;0;0;0;0;0;0;0;0;0;28.70360172;0;0;0;0;0;995.0581929;1750.919705;0;0;0;0;0;0;0;0;0;0;4889.180159;;;;;;
106;7085;2763.97251;0;1356.706019;92.69420004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.85349092;0;25.28023638;0;0;0;0;0;766.8338367;1348.279273;0;0;0;0;0;0;0;0;0;0;4230.22622;;;;;;
106.5;7121;2208.643552;0;1262.08203;56.09253466;0;0;0;0;0;0;0;7.011566832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.011566832;7.011566832;14.02313366;0;0;0;0;0;483.7981114;1121.850693;0;0;0;0;0;0;0;0;0;0;3540.84125;;;;;;
107;7155;2543.580706;0;1580.906064;229.6288137;17.6637549;0;0;0;0;0;0;26.49563236;0;0;0;0;17.6637549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.49563236;0;0;0;0;847.8602354;1536.746677;0;0;0;0;0;0;0;0;0;0;4415.938726;;;;;;
107.5;7192;2647.485147;0;1674.939583;162.0909274;18.01010304;0;9.005051519;0;0;0;0;9.005051519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36.02020608;9.005051519;0;0;0;0;882.4950489;1710.959789;0;0;0;0;0;0;0;0;0;0;4520.535863;;;;;;
108;7228;3989.372227;0;2577.326387;246.7652924;13.70918291;0;0;0;0;0;0;13.70918291;0;0;0;0;13.70918291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.41836582;0;13.70918291;27.41836582;0;0;0;0;1823.321327;2453.943741;0;0;0;0;0;0;0;0;0;0;6882.009821;;;;;;
108.5;7263;2720.218255;0;1633.897329;52.99126471;0;0;0;0;0;0;0;17.6637549;0;0;0;0;0;0;0;8.831877452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.831877452;8.831877452;0;0;0;0;847.8602354;1598.569819;0;0;0;0;0;0;0;0;0;0;4433.602481;;;;;;
109;7301;3463.798492;0;1914.495652;110.6644886;22.13289771;0;0;0;0;0;0;11.06644886;0;0;0;0;0;0;0;11.06644886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.06644886;0;22.13289771;0;0;0;0;1294.774516;2003.027243;0;0;0;0;0;0;0;0;0;0;5533.224428;;;;;;
109.5;7340;2686.223859;0;1559.742886;103.9828591;17.33047651;0;0;0;0;0;0;0;0;8.665238255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.33047651;8.665238255;0;0;0;0;814.5323959;1611.734315;0;0;0;0;0;0;0;0;0;0;4375.945319;;;;;;
110;7401;2808.53703;0;1360.109128;194.3013039;17.6637549;0;0;0;0;0;0;17.6637549;0;0;0;0;8.831877452;0;0;0;0;0;0;8.831877452;0;0;0;0;0;0;0;0;0;0;0;0;8.831877452;0;26.49563236;0;0;0;0;847.8602354;1430.764147;0;0;0;0;0;0;0;0;0;0;4415.938726;;;;;;
110.5;7462.5;2838.212138;0;1717.623527;64.29606785;9.18515255;0;9.18515255;0;0;0;0;0;0;0;0;0;18.3703051;0;0;0;0;9.18515255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.92576275;9.18515255;0;0;0;0;918.515255;1690.068069;0;0;0;0;0;0;0;0;0;0;4666.057495;;;;;;
111;7517;3079.113639;0;1962.28259;156.5651003;0;0;0;0;0;0;0;10.43767335;0;10.43767335;0;0;0;0;0;0;0;0;0;10.43767335;0;0;0;0;0;0;0;0;0;0;0;10.43767335;20.8753467;0;41.75069341;0;0;0;0;1169.019415;1951.844917;0;0;0;0;0;0;0;0;0;0;5239.712023;;;;;;
111.5;7572;3016.597469;0;1701.670367;135.3601428;29.00574489;0;0;0;0;0;0;0;0;9.668581631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.668581631;0;38.67432653;0;0;0;0;0;1015.201071;1798.356183;0;0;0;0;0;0;0;0;0;0;4901.970887;;;;;;
112;7627;3164.884085;0;1737.191895;79.87089174;9.983861467;0;0;0;0;0;0;19.96772293;0;0;0;0;19.96772293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.96772293;9.983861467;19.96772293;9.983861467;0;0;0;0;1078.257038;1547.498527;0;0;0;0;0;0;0;0;0;0;5051.833902;;;;;;
112.5;7678;2791.21626;0;1587.337043;98.09386218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.917623835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.83524767;8.917623835;0;0;0;0;865.009512;1614.089914;0;0;0;0;0;0;0;0;0;0;4485.564789;;;;;;
113;7728;4113.913396;0;2251.009216;103.4946766;0;0;0;0;0;0;0;12.93683458;0;0;0;0;12.93683458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.93683458;0;25.87366915;25.87366915;0;0;0;0;1668.85166;2380.377562;0;0;0;0;0;0;0;0;0;0;6507.227792;;;;;;
113.5;7782;2603.864347;0;1499.960692;101.1209455;8.426745459;0;0;0;0;0;0;16.85349092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.426745459;0;33.70698183;50.56047275;0;0;0;8.426745459;766.8338367;1516.814183;0;0;0;0;0;0;0;0;0;0;4238.652966;;;;;;
114;7836;2747.040994;0;1411.791966;59.53339616;8.504770879;0;0;0;0;0;0;25.51431264;0;0;0;0;0;0;0;0;0;8.504770879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.504770879;34.01908352;0;0;0;0;782.4389209;1428.801508;0;0;0;0;0;0;0;0;0;0;4260.890211;;;;;;
114.5;7889;2721.526681;0;1403.287195;93.55247967;8.504770879;0;0;0;0;0;0;8.504770879;0;0;0;0;8.504770879;0;0;0;0;8.504770879;0;0;0;0;0;0;0;0;0;0;0;0;0;8.504770879;0;8.504770879;17.00954176;0;0;8.504770879;0;782.4389209;1556.373071;0;0;0;0;0;0;0;0;0;0;4260.890211;;;;;;
115;7940.5;2578.288435;0;1248.858461;153.0858758;24.17145408;0;0;0;0;0;0;24.17145408;0;0;0;0;0;0;0;8.05715136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.11430272;16.11430272;24.17145408;48.34290816;0;0;0;8.05715136;692.9150169;1426.115791;0;0;0;0;0;0;0;0;0;0;4052.747134;;;;;;
115.5;7990;3119.12472;0;1540.426626;105.2465396;19.13573448;0;19.13573448;0;0;0;0;9.567867239;0;0;0;0;19.13573448;0;0;0;9.567867239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.567867239;19.13573448;9.567867239;0;0;0;0;995.0581929;1789.191174;0;0;0;0;0;0;0;0;0;0;4841.340823;;;;;;
116;8042.5;3130.853073;0;1629.623839;148.1476218;0;0;0;0;0;0;0;9.876508118;0;0;0;0;19.75301624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29.62952435;59.25904871;0;0;0;0;1056.786369;1570.364791;0;0;0;0;0;0;0;0;0;0;4938.254059;;;;;;
116.5;8095;4254.886843;0;2296.288137;175.5985046;13.50757728;0;0;13.50757728;0;0;0;54.03030912;0;0;0;0;27.01515456;0;0;0;0;13.50757728;0;0;0;0;0;0;0;0;0;0;0;0;0;13.50757728;0;40.52273184;27.01515456;0;0;0;0;1783.000201;2431.36391;0;0;0;0;0;0;0;0;0;0;6861.849258;;;;;;
117;8150.5;2825.52788;0;1434.633351;78.729879;17.49552867;0;0;0;0;0;0;0;0;0;0;0;26.243293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.747764333;0;8.747764333;8.747764333;0;0;0;0;831.0376117;1452.128879;0;0;0;0;0;0;0;8.747764333;0;0;4391.377695;;;;;;
117.8;8205;3055.061609;0;1886.949817;99.83861467;9.983861467;0;0;0;0;0;0;0;0;0;0;0;19.96772293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.91930734;19.96772293;0;0;0;0;1078.257038;1807.078926;0;0;0;0;0;0;0;0;0;0;5071.801625;;;;;;
118;8256.5;4140.173239;0;2563.617204;109.6734633;27.41836582;0;0;0;0;0;0;0;0;0;0;0;27.41836582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.70918291;13.70918291;27.41836582;41.12754873;0;0;0;0;1823.321327;2481.362107;0;0;0;0;0;0;0;0;0;13.70918291;6882.009821;;;;;;
118.5;8310;2842.198147;0;1507.751456;51.99142953;8.665238255;0;0;0;0;0;0;0;0;0;0;0;8.665238255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.665238255;0;17.33047651;17.33047651;0;0;0;0;814.5323959;1533.747171;0;0;0;0;0;0;0;0;0;0;4427.936748;;;;;;
119;8362.5;2897.584206;0;1619.238233;104.1615238;47.34614716;0;0;0;0;0;0;9.469229433;0;0;0;0;37.87691773;0;0;0;0;18.93845887;0;0;0;0;0;0;0;0;0;0;0;0;0;9.469229433;0;0;18.93845887;0;0;0;0;975.3306316;1524.545939;0;0;0;0;0;0;0;0;0;0;4744.083946;;;;;;
119.5;8420;2720.884812;0;1577.073362;51.99142953;43.32619127;0;0;0;0;0;0;0;0;0;0;0;8.665238255;0;0;0;0;0;0;8.665238255;0;0;0;0;0;0;0;0;0;8.665238255;0;8.665238255;0;8.665238255;51.99142953;0;0;0;0;814.5323959;1516.416695;0;0;0;0;0;0;0;0;0;8.665238255;4427.936748;;;;;;
120;8473;2599.726213;0;1402.37597;73.80926156;32.80411625;0;0;8.201029062;0;0;0;8.201029062;0;0;0;0;41.00514531;0;0;0;0;8.201029062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.201029062;16.40205812;41.00514531;0;0;0;0;721.6905575;1467.984202;0;0;0;0;0;0;0;0;0;0;4174.323793;;;;;;
120.5;8522;3686.146747;0;2235.859502;108.7715434;12.08572704;0;0;0;0;0;0;12.08572704;0;0;0;0;36.25718112;0;0;0;0;12.08572704;0;0;12.08572704;0;0;0;0;0;0;0;0;12.08572704;0;0;0;12.08572704;36.25718112;0;12.08572704;0;0;1498.630153;2272.116683;0;0;0;0;0;0;0;0;0;0;6127.463609;;;;;;
121;8572;2337.293283;0;1599.200667;57.40720344;32.80411625;0;0;0;0;0;0;0;0;0;0;0;49.20617437;0;0;8.201029062;0;8.201029062;0;0;0;0;0;0;0;0;0;0;8.201029062;0;0;8.201029062;16.40205812;32.80411625;49.20617437;0;0;0;0;721.6905575;1418.778028;0;0;0;0;0;0;0;0;0;0;4108.71556;;;;;;
121.5;8624;2842.563;0;1895.042;96.68581631;19.33716326;0;0;0;0;0;0;0;0;0;0;0;29.00574489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.668581631;0;0;0;48.34290816;77.34865305;0;0;0;0;1015.201071;1779.01902;0;0;0;0;0;0;0;0;0;0;4892.302305;;;;;;
122;8674;3349.879165;0;2182.824488;118.8666801;10.80606182;0;10.80606182;0;0;0;0;0;0;0;0;0;32.41818547;0;0;10.80606182;0;0;0;0;10.80606182;0;10.80606182;0;0;0;10.80606182;0;0;0;0;32.41818547;10.80606182;21.61212365;86.44849459;0;0;0;0;1242.69711;1880.254757;0;0;0;0;0;0;0;0;0;0;5781.243075;;;;;;
122.5;8730.5;2334.917284;0;1991.547095;77.25829248;8.584254719;0;0;0;0;0;8.584254719;0;0;0;0;0;42.9212736;0;0;0;0;0;0;0;8.584254719;0;0;0;0;0;8.584254719;0;0;0;0;0;8.584254719;25.75276416;42.9212736;0;0;0;0;798.3356889;1553.750104;0;0;0;0;0;0;0;0;0;0;4480.980964;;;;;;
123;8786;1738.868574;0;1668.752906;49.08096782;14.02313366;0;7.011566832;0;0;0;7.011566832;0;0;0;0;0;21.0347005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.02313366;0;14.02313366;84.13880198;0;0;0;0;483.7981114;1213.001062;0;0;0;0;0;0;0;0;0;0;3519.80655;;;;;;
123.5;8837;2259.710096;0;1926.443499;65.02762867;8.128453584;0;0;0;0;0;0;0;0;0;0;0;8.128453584;0;0;0;0;0;0;0;0;0;0;0;0;0;8.128453584;0;0;16.25690717;0;0;24.38536075;24.38536075;48.7707215;0;0;0;0;707.1754618;1479.378552;0;0;0;0;0;0;0;16.25690717;0;0;4291.823492;;;;;;
124;8885;1818.660205;0;2626.953629;82.66637295;0;0;9.18515255;0;0;0;36.7406102;9.18515255;0;0;0;0;9.18515255;0;0;0;0;0;0;0;9.18515255;0;0;0;0;0;0;0;0;0;0;0;9.18515255;36.7406102;73.4812204;0;0;0;0;918.515255;1634.957154;0;0;0;0;0;0;0;0;0;0;4601.761427;;;;;;
124.5;8939;2626.379557;0;4621.279877;86.11080515;0;0;0;0;0;0;0;43.05540258;0;0;0;0;28.70360172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.70360172;0;14.35180086;43.05540258;28.70360172;186.5734112;0;0;0;0;1951.844917;2597.675956;0;0;0;0;0;0;0;0;0;0;7448.584646;;;;;;
125;8989.5;1038.976272;0;2604.969494;67.75932209;7.528813565;0;0;0;0;0;7.528813565;7.528813565;0;0;0;0;22.5864407;0;0;0;0;7.528813565;0;0;0;0;0;0;0;0;0;0;0;0;0;7.528813565;0;22.5864407;75.28813565;0;0;0;7.528813565;587.2474581;1302.484747;0;0;0;0;0;0;0;0;0;0;3771.935596;;;;;;
125.5;9046;1340.128815;0;2612.498307;45.17288139;7.528813565;0;0;0;0;0;0;15.05762713;0;7.528813565;0;0;0;0;0;0;0;0;0;0;7.528813565;0;0;0;0;0;0;0;0;7.528813565;0;7.528813565;0;22.5864407;105.4033899;0;0;0;0;587.2474581;1264.840679;0;0;0;0;0;0;0;0;0;0;4050.501698;;;;;;
