Depth;Age;Pinus;Picea;Betula;Alnus;Juniperus;Acer;Ulmus;Quercus;Empetrum Nigrum;Vaccinium;Salix;Ericaceae;Corylus;Fraxinus;Tilia;Calluna;Poaceae;Moneses;Thalictrum;Viola Polustris;Philipendula;Artemisia;Urtica;Humulus;Asteraceae;Chenopodiaceae;Rumex Acetosa;Apiaceae;Trifolium;Plantago major media;Rosaceae;Ranunculus acris;Gallium;Saxifraga;Epilobium;Cyperaceae;Lycopodium annotinum;Sphagnum;Driopteris;Typha;Potamogen;Nymphar;Isoetes;Charcoal;Fungi hyphae;Pinus + Fungi;FeS2;Ustilagum;Meliola;Glomus;Helicoon Ellipticum;Cercophora;Neurospora;;Betula pollen Coroded;POLLEN SUM;Sedimentation rate;Lycopodium count;Lycopodium tab added;Lycopodium per tablet;Lyc batch No.;Sample vol. ml
105;7013.5;65.86826347;0;29.54091816;3.393213573;0.399201597;0;0;0;0;0;0;0.199600798;0;0;0;0;0.399201597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.199600798;0;0.199203187;0.397614314;0;0;0;0;4.022988506;8.576642336;0;0;0;0;0;0;0;0;0;0;;;;;;;
105.5;7049;62.23091977;0;34.83365949;2.544031311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.195694716;0;0;0.195694716;0;0;0;0;0;0;0;0;0;0;0;0;0.583657588;0;0;0;0;0;16.91056911;26.36887608;0;0;0;0;0;0;0;0;0;0;;;;;;;
106;7085;65.33864542;0;32.07171315;2.19123506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.398406375;0;0.594059406;0;0;0;0;0;15.34569983;24.16918429;0;0;0;0;0;0;0;0;0;0;;;;;;;
106.5;7121;62.37623762;0;35.64356436;1.584158416;0;0;0;0;0;0;0;0.198019802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198019802;0.197628458;0.394477318;0;0;0;0;0;12.02090592;24.06015038;0;0;0;0;0;0;0;0;0;0;;;;;;;
107;7155;57.6;0;35.8;5.2;0.4;0;0;0;0;0;0;0.6;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.596421471;0;0;0;0;16.10738255;25.81602374;0;0;0;0;0;0;0;0;0;0;;;;;;;
107.5;7192;58.56573705;0;37.05179283;3.585657371;0.398406375;0;0.199203187;0;0;0;0;0.199203187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.790513834;0.198807157;0;0;0;0;16.33333333;27.4566474;0;0;0;0;0;0;0;0;0;0;;;;;;;
108;7228;57.96812749;0;37.4501992;3.585657371;0.199203187;0;0;0;0;0;0;0.199203187;0;0;0;0;0.199203187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.398406375;0;0.198807157;0.396825397;0;0;0;0;20.94488189;26.28487518;0;0;0;0;0;0;0;0;0;0;;;;;;;
108.5;7263;61.35458167;0;36.85258964;1.195219124;0;0;0;0;0;0;0;0.398406375;0;0;0;0;0;0;0;0.199203187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198807157;0.198807157;0;0;0;0;16.05351171;26.50073206;0;0;0;0;0;0;0;0;0;0;;;;;;;
109;7301;62.6;0;34.6;2;0.4;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.199600798;0;0.398406375;0;0;0;0;18.96272285;26.57856094;0;0;0;0;0;0;0;0;0;0;;;;;;;
109.5;7340;61.38613861;0;35.64356436;2.376237624;0.396039604;0;0;0;0;0;0;0;0;0.198019802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.394477318;0.197628458;0;0;0;0;15.69282137;26.91751085;0;0;0;0;0;0;0;0;0;0;;;;;;;
110;7401;63.6;0;30.8;4.4;0.4;0;0;0;0;0;0;0.4;0;0;0;0;0.2;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0.199600798;0;0.596421471;0;0;0;0;16.10738255;24.47129909;0;0;0;0;0;0;0;0;0;0;;;;;;;
110.5;7462.5;60.82677165;0;36.81102362;1.377952756;0.196850394;0;0.196850394;0;0;0;0;0;0;0;0;0;0.393700787;0;0;0;0;0.196850394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.974658869;0.196463654;0;0;0;0;16.44736842;26.58959538;0;0;0;0;0;0;0;0;0;0;;;;;;;
111;7517;58.76494024;0;37.4501992;2.988047809;0;0;0;0;0;0;0;0.199203187;0;0.199203187;0;0;0;0;0;0;0;0;0;0.199203187;0;0;0;0;0;0;0;0;0;0;0;0.199203187;0.396825397;0;0.790513834;0;0;0;0;18.24104235;27.14078374;0;0;0;0;0;0;0;0;0;0;;;;;;;
111.5;7572;61.53846154;0;34.71400394;2.761341223;0.591715976;0;0;0;0;0;0;0;0;0.197238659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.197238659;0;0.782778865;0;0;0;0;0;17.15686275;26.83982684;0;0;0;0;0;0;0;0;0;0;;;;;;;
112;7627;62.64822134;0;34.38735178;1.581027668;0.197628458;0;0;0;0;0;0;0.395256917;0;0;0;0;0.395256917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.395256917;0.197238659;0.393700787;0.197238659;0;0;0;0;17.58957655;23.44931921;0;0;0;0;0;0;0;0;0;0;;;;;;;
112.5;7678;62.22664016;0;35.38767396;2.186878728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198807157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.396039604;0.198412698;0;0;0;0;16.16666667;26.4619883;0;0;0;0;0;0;0;0;0;0;;;;;;;
113;7728;63.22067594;0;34.59244533;1.590457256;0;0;0;0;0;0;0;0.198807157;0;0;0;0;0.198807157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198807157;0;0.396039604;0.396039604;0;0;0;0;20.41139241;26.78311499;0;0;0;0;0;0;0;0;0;0;;;;;;;
113.5;7782;61.43141153;0;35.38767396;2.385685885;0.198807157;0;0;0;0;0;0;0.397614314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198807157;0;0.788954635;1.178781925;0;0;0;0.198412698;15.31986532;26.35431918;0;0;0;0;0;0;0;0;0;0;;;;;;;
114;7836;64.47105788;0;33.13373253;1.397205589;0.199600798;0;0;0;0;0;0;0.598802395;0;0;0;0;0;0;0;0;0;0.199600798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.199203187;0.792079208;0;0;0;0;15.5143339;25.11210762;0;0;0;0;0;0;0;0;0;0;;;;;;;
114.5;7889;63.87225549;0;32.93413174;2.195608782;0.199600798;0;0;0;0;0;0;0.199600798;0;0;0;0;0.199600798;0;0;0;0;0.199600798;0;0;0;0;0;0;0;0;0;0;0;0;0;0.199600798;0;0.199203187;0.397614314;0;0;0.199203187;0;15.5143339;26.75438596;0;0;0;0;0;0;0;0;0;0;;;;;;;
115;7940.5;63.61829026;0;30.81510934;3.777335984;0.596421471;0;0;0;0;0;0;0.596421471;0;0;0;0;0;0;0;0.198807157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.397614314;0.396039604;0.592885375;1.178781925;0;0;0;0.198412698;14.60101868;26.02941176;0;0;0;0;0;0;0;0;0;0;;;;;;;
115.5;7990;64.42687747;0;31.81818182;2.173913043;0.395256917;0;0.395256917;0;0;0;0;0.197628458;0;0;0;0;0.395256917;0;0;0;0.197628458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.197238659;0.393700787;0.197238659;0;0;0;0;17.04918033;26.98412698;0;0;0;0;0;0;0;0;0;0;;;;;;;
116;8042.5;63.4;0;33;3;0;0;0;0;0;0;0;0.2;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.596421471;1.185770751;0;0;0;0;17.6276771;24.12746586;0;0;0;0;0;0;0;0;0;0;;;;;;;
116.5;8095;62.00787402;0;33.46456693;2.559055118;0.196850394;0;0;0.196850394;0;0;0;0.787401575;0;0;0;0;0.393700787;0;0;0;0;0.196850394;0;0;0;0;0;0;0;0;0;0;0;0;0;0.196850394;0;0.587084149;0.392156863;0;0;0;0;20.625;26.1627907;0;0;0;0;0;0;0;0;0;0;;;;;;;
117;8150.5;64.34262948;0;32.66932271;1.792828685;0.398406375;0;0;0;0;0;0;0;0;0;0;0;0.597609562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.199203187;0;0.198807157;0.198807157;0;0;0;0;15.91289782;24.8502994;0;0;0;0;0;0;0;0.198807157;0;0;;;;;;;
117.8;8205;60.23622047;0;37.20472441;1.968503937;0.196850394;0;0;0;0;0;0;0;0;0;0;0;0.393700787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.974658869;0.392156863;0;0;0;0;17.53246753;26.26995646;0;0;0;0;0;0;0;0;0;0;;;;;;;
118;8256.5;60.15936255;0;37.25099602;1.593625498;0.398406375;0;0;0;0;0;0;0;0;0;0;0;0.398406375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.199203187;0.198807157;0.396825397;0.594059406;0;0;0;0;20.94488189;26.50073206;0;0;0;0;0;0;0;0;0;0.198807157;;;;;;;
118.5;8310;64.18786693;0;34.05088063;1.174168297;0.195694716;0;0;0;0;0;0;0;0;0;0;0;0.195694716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.195694716;0;0.389863548;0.389863548;0;0;0;0;15.53719008;25.72674419;0;0;0;0;0;0;0;0;0;0;;;;;;;
119;8362.5;61.07784431;0;34.13173653;2.195608782;0.998003992;0;0;0;0;0;0;0.199600798;0;0;0;0;0.798403194;0;0;0;0;0.399201597;0;0;0;0;0;0;0;0;0;0;0;0;0;0.199600798;0;0;0.397614314;0;0;0;0;17.05298013;24.32024169;0;0;0;0;0;0;0;0;0;0;;;;;;;
119.5;8420;61.4481409;0;35.61643836;1.174168297;0.978473581;0;0;0;0;0;0;0;0;0;0;0;0.195694716;0;0;0;0;0;0;0.195694716;0;0;0;0;0;0;0;0;0;0.195694716;0;0.195694716;0;0.1953125;1.160541586;0;0;0;0;15.53719008;25.51020408;0;0;0;0;0;0;0;0;0;0.1953125;;;;;;;
120;8473;62.27897839;0;33.59528487;1.768172888;0.785854617;0;0;0.196463654;0;0;0;0.196463654;0;0;0;0;0.982318271;0;0;0;0;0.196463654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.196078431;0.391389432;0.972762646;0;0;0;0;14.74036851;26.01744186;0;0;0;0;0;0;0;0;0;0;;;;;;;
120.5;8522;60.15779093;0;36.48915187;1.775147929;0.197238659;0;0;0;0;0;0;0.197238659;0;0;0;0;0.591715976;0;0;0;0;0.197238659;0;0;0.197238659;0;0;0;0;0;0;0;0;0.197238659;0;0;0;0.196850394;0.588235294;0;0.196850394;0;0;19.65134707;27.05035971;0;0;0;0;0;0;0;0;0;0;;;;;;;
121;8572;56.88622754;0;38.92215569;1.397205589;0.798403194;0;0;0;0;0;0;0;0;0;0;0;1.19760479;0;0;0.199600798;0;0.199600798;0;0;0;0;0;0;0;0;0;0;0.199600798;0;0;0.199600798;0.397614314;0.792079208;1.183431953;0;0;0;0;14.94057725;25.66765579;0;0;0;0;0;0;0;0;0;0;;;;;;;
121.5;8624;58.1027668;0;38.73517787;1.976284585;0.395256917;0;0;0;0;0;0;0;0;0;0;0;0.592885375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.197628458;0;0;0;0.978473581;1.556420233;0;0;0;0;17.18494272;26.66666667;0;0;0;0;0;0;0;0;0;0;;;;;;;
122;8674;57.94392523;0;37.75700935;2.056074766;0.186915888;0;0.186915888;0;0;0;0;0;0;0;0;0;0.560747664;0;0;0.186915888;0;0;0;0;0.186915888;0;0.186915888;0;0;0;0.186915888;0;0;0;0;0.560747664;0.186567164;0.372439479;1.473296501;0;0;0;0;17.69230769;24.5416079;0;0;0;0;0;0;0;0;0;0;;;;;;;
122.5;8730.5;52.10727969;0;44.44444444;1.724137931;0.191570881;0;0;0;0;0;0.191570881;0;0;0;0;0;0.957854406;0;0;0;0;0;0;0;0.191570881;0;0;0;0;0;0.191570881;0;0;0;0;0;0.191204589;0.571428571;0.948766603;0;0;0;0;15.12195122;25.74679943;0;0;0;0;0;0;0;0;0;0;;;;;;;
123;8786;49.40239044;0;47.41035857;1.394422311;0.398406375;0;0.199203187;0;0;0;0.199203187;0;0;0;0;0;0.597609562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.398406375;0;0.396825397;2.33463035;0;0;0;0;12.08406305;25.62962963;0;0;0;0;0;0;0;0;0;0;;;;;;;
123.5;8837;52.65151515;0;44.88636364;1.515151515;0.189393939;0;0;0;0;0;0;0;0;0;0;0;0.189393939;0;0;0;0;0;0;0;0;0;0;0;0;0;0.189393939;0;0;0.378787879;0;0;0.564971751;0.564971751;1.123595506;0;0;0;0;14.14634146;25.63380282;0;0;0;0;0;0;0;0.377358491;0;0;;;;;;;
124;8885;39.52095808;0;57.08582834;1.796407186;0;0;0.199600798;0;0;0;0.798403194;0.199600798;0;0;0;0;0.199600798;0;0;0;0;0;0;0;0.199600798;0;0;0;0;0;0;0;0;0;0;0;0.199203187;0.792079208;1.571709234;0;0;0;0;16.63893511;26.21502209;0;0;0;0;0;0;0;0;0;0;;;;;;;
124.5;8939;35.26011561;0;62.04238921;1.156069364;0;0;0;0;0;0;0;0.578034682;0;0;0;0;0.385356455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.385356455;0;0.192678227;0.574712644;0.383877159;2.443609023;0;0;0;0;20.76335878;25.85714286;0;0;0;0;0;0;0;0;0;0;;;;;;;
125;8989.5;27.54491018;0;69.06187625;1.796407186;0.199600798;0;0;0;0;0;0.199600798;0.199600798;0;0;0;0;0.598802395;0;0;0;0;0.199600798;0;0;0;0;0;0;0;0;0;0;0;0;0;0.199600798;0;0.595238095;1.956947162;0;0;0;0.199203187;13.47150259;25.66765579;0;0;0;0;0;0;0;0;0;0;;;;;;;
125.5;9046;33.08550186;0;64.49814126;1.115241636;0.185873606;0;0;0;0;0;0;0.371747212;0;0.185873606;0;0;0;0;0;0;0;0;0;0;0.185873606;0;0;0;0;0;0;0;0;0.185873606;0;0.185873606;0;0.554528651;2.536231884;0;0;0;0;12.66233766;23.79603399;0;0;0;0;0;0;0;0;0;0;;;;;;;
